Transportadora;Metodo;Cep Inicial;Cep Final;Peso Inicial Kg;Peso Final Kg;Valor Inicial R$;Valor Final R$;Cubagem;Limite Peso Kg;Prazo Entrega;Formula;Frete Valor R$;Excedente R$;AdValor %;Peso Excedente Kg;Valor Por Kg R$;Despacho R$;Total Minimo R$;Imposto %;Seguro %;Seguro Minimo R$;Gris %;Gris Minimo R$;Pedagio R$;Pedagio Fração R$;Tas %;Tas Minimo R$;Emex %;Emex Minimo R$;Taxa Minima R$;Taxa Maxima R$;Taxa %;Fração Taxa Peso;Taxa Sobre
"Transiga";"Normal";"11730-000";"11759-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11760-000";"11954-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11760-000";"11954-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11760-000";"11954-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11760-000";"11954-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11760-000";"11954-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11955-000";"11959-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11955-000";"11959-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11955-000";"11959-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11955-000";"11959-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11955-000";"11959-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11960-000";"11999-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11960-000";"11999-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11960-000";"11999-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11960-000";"11999-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"11960-000";"11999-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"12000-000";"12999-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"12000-000";"12999-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"12000-000";"12999-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"12000-000";"12999-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"12000-000";"12999-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13000-000";"13139-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13000-000";"13139-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13000-000";"13139-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13000-000";"13139-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13000-000";"13139-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13140-000";"13169-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13140-000";"13169-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13140-000";"13169-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13140-000";"13169-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13140-000";"13169-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13170-000";"13182-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13170-000";"13182-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13170-000";"13182-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13170-000";"13182-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13170-000";"13182-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13183-000";"13189-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13183-000";"13189-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13183-000";"13189-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13183-000";"13189-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13183-000";"13189-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13190-000";"13199-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13190-000";"13199-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13190-000";"13199-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13190-000";"13199-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13190-000";"13199-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13200-000";"13239-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13200-000";"13239-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13200-000";"13239-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13200-000";"13239-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13200-000";"13239-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;3;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13240-000";"13249-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13240-000";"13249-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13240-000";"13249-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13240-000";"13249-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13240-000";"13249-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13250-000";"13269-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13250-000";"13269-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13250-000";"13269-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13250-000";"13269-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13250-000";"13269-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13270-000";"13289-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13270-000";"13289-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13270-000";"13289-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13270-000";"13289-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13270-000";"13289-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13290-000";"13299-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13290-000";"13299-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13290-000";"13299-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13290-000";"13299-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13290-000";"13299-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13300-000";"13314-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13300-000";"13314-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13300-000";"13314-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13300-000";"13314-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13300-000";"13314-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13315-000";"13319-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13315-000";"13319-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13315-000";"13319-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13315-000";"13319-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13315-000";"13319-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13320-000";"13349-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13320-000";"13349-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13320-000";"13349-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13320-000";"13349-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13320-000";"13349-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13350-000";"13359-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13350-000";"13359-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
